"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"396641";1040855656;"15-171-20725";38,4018305;-100,748389;"swd"
"396661";1040855676;"15-163-19406";39,1450381;-99,2036109;"swd"
"396666";1040855681;"15-163-19407";39,1359173;-99,1829152;"swd"
"396714";1040855999;"15-163-09366";39,2026358;-99,3502987;"swd"
"396765";1040856051;"15-135-21283";38,5669031;-99,9896341;"swd"
"396767";1040856053;"15-163-19408";39,1987668;-99,3450876;"swd"
"396788";1040856580;"15-073-24115";38,0309655;-96,1886816;"swd"
"396798";1040856590;"15-113-04806";38,1784839;-97,652884;"swd"
"396830";1040856903;"15-185-21312";38,19651;-98,756;"swd"
"396870";1040857227;"15-167-04811";38,8810188;-98,8969926;"swd"
"396873";1040857606;"15-083-21603";38,1996;-100,0354779;"swd"
"396876";1040857609;"15-067-21233";37,4830942;-101,1175593;"swd"
"396890";1040857961;"15-185-10933";38,1387162;-98,81501;"swd"
"396891";1040857962;"15-081-10223";37,5855662;-101,0648314;"swd"
"396900";1040857971;"15-195-19040";38,9946002;-99,6252571;"swd"
"396903";1040857975;"15-055-20204";38,1006648;-100,9504666;"swd"
"396921";1040857997;"15-007-01592";37,2616983;-98,3497667;"swd"
"396929";1040858005;"15-097-19001";37,6659;-99,5200057;"swd"
"396934";1040858012;"15-025-20348";37,3529346;-99,6419453;"swd"
"396936";1040858014;"15-031-21661";38,1119225;-95,656292;"swd"
"396941";1040858019;"15-163-03410";39,178883;-99,3433816;"swd"
"396943";1040858021;"15-163-03410";39,1789055;-99,3433506;"swd"
"396957";1040858040;"15-187-00334";37,613751;-101,6991281;"swd"
"396958";1040858041;"15-115-19167";38,5286454;-96,9643222;"swd"
"396970";1040858622;"15-047-20031";37,750051;-99,3565362;"swd"
"396992";1040859718;"15-035-19400";37,13744;-96,80157;"swd"
"397034";1040859865;"15-125-29519";37,0289451;-95,7612287;"swd"
"397037";1040859868;"15-001-29921";37,9757213;-95,3707649;"swd"
"397053";1040859885;"15-095-01823";37,5879479;-98,0693206;"swd"
"397069";1040860828;"15-193-20157";39,2184261;-100,9907252;"swd"
"397083";1040860842;"15-065-23563";39,2445719;-99,7305809;"swd"
"397087";1040860846;"15-125-22300";37,0521032;-95,8017293;"swd"
"397093";1040861053;"15-163-01865";39,1879891;-99,3467007;"swd"
"397105";1040861065;"15-083-21456";38,06016;-99,77323;"swd"
"397106";1040861066;"15-153-20878";39,5816346;-100,752041;"swd"
"397114";1040861074;"15-175-21269";37,360499;-100,7811363;"swd"
"397139";1040861407;"15-151-20637";37,766991;-98,6848731;"swd"
"397147";1040861416;"15-163-01870";39,164312;-99,3199366;"swd"
"397163";1040861692;"15-065-21466";39,2205524;-99,6876157;"swd"
"397173";1040862130;"15-051-04828";39,0696686;-99,2790092;"swd"
"397192";1040862151;"15-151-20910";37,6034951;-98,6964948;"swd"
"397196";1040862387;"15-151-20814";37,6080594;-98,6916348;"swd"
"397243";1040862796;"15-073-22012";37,7059531;-95,9699569;"swd"
"397261";1040862975;"15-163-21522";39,1587593;-99,3012972;"swd"
"397362";1040925773;"15-163-19416";39,2171649;-99,4527548;"swd"
"397404";1040926234;"15-109-20855";38,8462367;-100,8558549;"swd"
"397409";1040926241;"15-135-24273";38,4178519;-99,9606423;"swd"
"397411";1040926243;"15-207-02127";38,0095538;-95,8443798;"swd"
"397421";1040926511;"15-175-22037";37,3350564;-100,6502161;"swd"
"397422";1040926512;"15-065-00840";39,5041348;-99,8888897;"swd"
"397428";1040926520;"15-051-03780";39,1059269;-99,2108481;"swd"
"397430";1040926522;"15-191-21330";37,0107116;-97,2213593;"swd"
"397453";1040926871;"15-195-22621";38,7364453;-100,0764718;"swd"
"397464";1040927372;"15-165-00218";38,6917161;-99,491149;"swd"
"397467";1040927375;"15-075-20275";37,9263059;-101,7950549;"swd"
"397532";1040985743;"15-065-20240";39,3798661;-99,859252;"swd"
"397539";1040985750;"15-135-21769";38,5559539;-99,9929966;"swd"
"397544";1040985755;"15-167-01008";38,8310802;-98,9329652;"swd"
"397561";1040985988;"15-163-19418";39,2188379;-99,4689653;"swd"
"397576";1040986204;"15-001-29937";37,9337946;-95,4993543;"swd"
"397585";1040987804;"15-077-21640";37,0969478;-98,0365185;"swd"
"397609";1040988231;"15-167-19341";38,8283923;-98,9295084;"swd"
"397656";1040988652;"15-151-21017";37,7087774;-99,0026463;"swd"
"397690";1040988847;"15-073-01048";37,9304001;-96,3992575;"swd"
"397796";1040989211;"15-015-21967";37,83115;-96,86904;"swd"
"397920";1040991477;"15-007-23451";37,0444522;-98,5479893;"swd"
"397928";1041033724;"15-163-03371";39,195025;-99,4899117;"swd"
"397932";1041033728;"15-001-20604";38,0256914;-95,4254947;"swd"
"397938";1041033734;"15-001-27300";38,0257883;-95,4251819;"swd"
"397980";1041035078;"15-097-30110";37,4283179;-99,2312432;"swd"
"397984";1041035082;"15-051-05302";39,0591223;-99,1889007;"swd"
"398033";1041093890;"15-093-20753";38,1445214;-101,369748;"swd"
"398051";1041094333;"15-001-21775";37,8288274;-95,1168705;"swd"
"398070";1041094353;"15-115-21394";38,1537881;-96,9934548;"swd"
"398084";1041094775;"15-099-21869";37,2117888;-95,5190226;"swd"
"398099";1041094790;"15-035-19402";37,29674;-96,92017;"swd"
"398128";1041096014;"15-073-01049";37,831519;-96,4726836;"swd"
"398129";1041096015;"15-129-21796";37,1685045;-101,5772412;"swd"
"398131";1041096017;"15-163-01955";39,1805567;-99,487496;"swd"
"398134";1041096020;"15-163-00233";39,1841437;-99,4904336;"swd"
"398141";1041096027;"15-203-20051";38,2645565;-101,1856697;"swd"
"398147";1041103279;"15-125-91322";37,0966522;-95,9371965;"swd"
"398155";1041103366;"15-113-20607";38,28796;-97,64048;"swd"
"398162";1041103373;"15-163-02093";39,1895957;-99,4967652;"swd"
"398174";1041103386;"15-001-01025";37,961964;-95,423631;"swd"
"398187";1041103399;"15-051-04744";39,1090687;-99,3408059;"swd"
"398230";1041104236;"15-001-02687";37,9616126;-95,4282923;"swd"
"398231";1041104237;"15-207-27513";38,0203276;-95,784292;"swd"
"398233";1041104239;"15-035-19401";37,3246108;-96,8484894;"swd"
"398237";1041104243;"15-111-19019";38,1847504;-96,1242645;"swd"
"398268";1041104781;"15-065-20464";39,1990718;-99,7056829;"swd"
"398281";1041105137;"15-075-00113";37,7696741;-101,6395883;"swd"
"398285";1041105141;"15-007-20768";37,13239;-98,49685;"swd"
"398293";1041105149;"15-093-00629";38,0936114;-101,3812336;"swd"
"398313";1041106367;"15-053-00637";38,67495;-98,46275;"swd"
"398331";1041106742;"15-185-01010";38,1248351;-98,5860718;"swd"
"398460";1041108366;"15-163-02618";39,1862798;-99,452618;"swd"
"398492";1041109014;"15-035-00473";37,22461;-96,80787;"swd"
"398504";1041109026;"15-155-01834";38,0506088;-98,3984635;"swd"
"398546";1041109657;"15-163-30166";39,1861683;-99,4735822;"swd"
"398558";1041109670;"15-159-01946";38,45314;-98,14929;"swd"
"398572";1041109938;"15-051-00870";39,0023581;-99,2632889;"swd"
"398580";1041109946;"15-163-01124";39,1482144;-99,4082383;"swd"
"398622";1041110282;"15-049-19247";37,3316814;-96,2914196;"swd"
"398630";1041110290;"15-207-27516";38,0129294;-95,848163;"swd"
"398724";1041111409;"15-167-05386";38,8736793;-99,0266218;"swd"
"398734";1041111423;"15-167-05083";38,8718665;-99,0266546;"swd"
"398740";1041111627;"15-163-22115";39,2186932;-99,5827313;"swd"
"398741";1041111629;"15-163-03148";39,2178938;-99,5854692;"swd"
"398742";1041111630;"15-163-19430";39,207943;-99,5807475;"swd"
"398748";1041111636;"15-145-21596";38,0308924;-99,011012;"swd"
"398763";1041111651;"15-189-22404";37,1081844;-101,0940919;"swd"
"398804";1041224914;"15-135-21067";38,398112;-99,7256399;"swd"
"398820";1041224931;"15-091-20190";38,8293259;-94,9998427;"swd"
"398830";1041227529;"15-051-02879";38,8861459;-99,4968023;"swd"
"398835";1041227534;"15-099-22408";37,2320529;-95,4971908;"swd"
"398839";1041227539;"15-197-19070";38,8054298;-96,3227364;"swd"
"398841";1041227541;"15-015-21630";37,6567311;-96,8694841;"swd"
"398873";1041227906;"15-099-22187";37,179081;-95,480547;"swd"
"398880";1041229102;"15-031-22496";38,0561312;-95,7808414;"swd"
"398924";1041229510;"15-051-01013";38,9974866;-99,1436816;"swd"
"398935";1041229740;"15-207-01000";38,0052236;-95,6637965;"swd"
"398944";1041229749;"15-111-20262";38,2080976;-96,2547816;"swd"
"398949";1041229756;"15-051-01019";38,8136474;-99,434616;"swd"
"398973";1041230472;"15-013-20010";39,9932678;-95,7287857;"swd"
"398995";1041230497;"15-057-20586";37,6736089;-99,8416898;"swd"
"399007";1041231766;"15-163-02048";39,1914791;-99,5294311;"swd"
"399020";1041231781;"15-163-02060";39,1933085;-99,5155122;"swd"
"399098";1041281870;"15-051-01015";38,7414746;-99,2095275;"swd"
"399101";1041281873;"15-051-01031";39,1151935;-99,1243412;"swd"
"399104";1041281877;"15-051-01028";39,0676145;-99,4274519;"swd"
"399115";1041281889;"15-051-01029";39,0773663;-99,2095739;"swd"
"399132";1041281956;"15-051-90470";39,0759794;-99,3102448;"swd"
"399140";1041339798;"15-051-01006";39,0223135;-99,268448;"swd"
"399181";1041340103;"15-049-20973";37,3253925;-96,2866875;"swd"
"399185";1041340108;"15-169-20128";38,78676;-97,57015;"swd"
"399192";1041340380;"15-135-24992";38,450195;-99,7157017;"swd"
"399193";1041340381;"15-163-02170";39,1771344;-99,5457066;"swd"
"399218";1041341093;"15-163-02171";39,1808773;-99,5654464;"swd"
"399221";1041341097;"15-051-01045";39,0801667;-99,4129096;"swd"
"399227";1041341113;"15-035-19404";37,28945;-96,63942;"swd"
"399228";1041341114;"15-081-20006";37,5967039;-100,9776306;"swd"
"399233";1041341124;"15-009-20018";38,2690344;-98,8097015;"swd"
"399236";1041341196;"15-007-10363";37,0829195;-98,7713597;"swd"
"399242";1041341206;"15-051-04591";39,0033156;-99,298469;"swd"
"399289";1041341256;"15-163-19438";39,1771001;-99,5411616;"swd"
"399336";1041343190;"15-051-01069";38,9878632;-99,3000762;"swd"
"399350";1041343208;"15-007-20734";37,0349604;-98,573649;"swd"
"399387";1041343456;"15-051-01086";38,9565457;-99,0421585;"swd"
"399390";1041343459;"15-051-01087";38,721286;-99,2670486;"swd"
"399426";1041343773;"15-095-20740";37,4748824;-98,2772025;"swd"
"399466";1041344147;"15-009-03579";38,631877;-98,7415979;"swd"
"399521";1041344673;"15-163-03231";39,1388442;-99,5989963;"swd"
"399522";1041344674;"15-163-00946";39,1517106;-99,5363963;"swd"
"399545";1041344911;"15-129-20300";37,1873655;-101,7114662;"swd"
"399555";1041344922;"15-099-24575";37,0605451;-95,4485405;"swd"
"399569";1041344937;"15-077-21638";37,333031;-98,0162806;"swd"
"399584";1041345676;"15-185-21875";38,1816852;-98,7304658;"swd"
"399599";1041345692;"15-129-00031";37,2598864;-102,0108163;"swd"
"399632";1041346091;"15-099-24580";37,2446389;-95,4817197;"swd"
"399637";1041346096;"15-163-03094";39,1734296;-99,5224706;"swd"
"399641";1041346100;"15-163-04274";39,1625475;-99,5201577;"swd"
"399646";1041346105;"15-007-22094";37,0951844;-98,3634068;"swd"
"399738";1041347617;"15-063-21821";38,9029282;-100,7893355;"swd"
"399747";1041347626;"15-163-00619";39,1389421;-99,5502798;"swd"
"399761";1041348007;"15-171-20677";38,4591724;-100,756755;"swd"
"399781";1041399619;"15-113-20390";38,31991;-97,48632;"swd"
"399791";1041399629;"15-077-21183";37,2092536;-98,2240122;"swd"
"399812";1041400066;"15-115-19185";38,5410169;-97,0057024;"swd"
"399816";1041400070;"15-065-02581";39,2097977;-99,6595971;"swd"
"399821";1041400075;"15-207-22078";38,0387798;-95,8323437;"swd"
"399838";1041458237;"15-065-02584";39,2179547;-99,6596314;"swd"
"399849";1041458248;"15-125-21634";37,348186;-95,7571048;"swd"
"399865";1041458542;"15-207-02077";38,029032;-95,8829422;"swd"
"399874";1041458937;"15-051-02492";39,0092582;-99,2841367;"swd"
"399907";1041460051;"15-007-01613";37,139795;-98,3545869;"swd"
"399909";1041460053;"15-055-10050";38,13355;-100,95115;"swd"
"399924";1041460275;"15-009-25331";38,5763757;-98,9323784;"swd"
"399943";1041460295;"15-001-29964";37,9709441;-95,4067384;"swd"
"400003";1041460881;"15-173-20604";37,68094;-97,78605;"swd"
"400040";1041461418;"15-065-01721";39,2044207;-99,6572445;"swd"
"400047";1041461426;"15-065-02493";39,2026553;-99,6455962;"swd"
"400048";1041461427;"15-207-02147";37,8719545;-95,6657016;"swd"
"400049";1041461428;"15-185-13219";37,8958183;-98,5804504;"swd"
"400055";1041461581;"15-065-19204";39,2044113;-99,6595738;"swd"
"400056";1041461582;"15-185-20876";38,2271752;-98,5695823;"swd"
"400062";1041461590;"15-119-21244";37,1682544;-100,5396067;"swd"
"400074";1041461839;"15-065-21085";39,1714313;-99,6991307;"swd"
"400080";1041461845;"15-065-03034";39,1953693;-99,60852;"swd"
"400088";1041461854;"15-167-21763";38,8826586;-98,9089631;"swd"
"400093";1041462125;"15-159-73080";38,3065379;-98,4379836;"swd"
"400095";1041462127;"15-159-73069";38,3056124;-98,4402919;"swd"
"400103";1041462463;"15-163-23839";39,2607478;-99,122129;"swd"
"400107";1041462467;"15-001-25117";37,8085476;-95,3791601;"swd"
"400119";1041462479;"15-065-01653";39,2081253;-99,6316327;"swd"
"400121";1041462481;"15-145-01403";38,0120041;-99,0055148;"swd"
"400125";1041462486;"15-001-02714";37,7928196;-95,3780023;"swd"
"400127";1041462488;"15-065-19201";39,2099838;-99,6246052;"swd"
"400154";1041462625;"15-129-90409";37,0578827;-102,0133555;"swd"
"400185";1041465814;"15-035-23234";37,0082;-96,68117;"swd"
"400201";1041465830;"15-099-24582";37,0195281;-95,4319373;"swd"
"400216";1041466574;"15-063-21768";38,8791861;-100,7859368;"swd"
"400226";1041466584;"15-185-11042";37,8305519;-98,6152139;"swd"
"400248";1041467014;"15-163-04098";39,1732797;-99,5002711;"swd"
"400266";1041467347;"15-163-12267";39,1677922;-99,4956144;"swd"
"400291";1041467372;"15-065-02412";39,2151748;-99,6898819;"swd"
"400305";1041467386;"15-051-20852";38,923784;-99,5728166;"swd"
"400340";1041765278;"15-007-23496";37,055813;-98,5113106;"swd"
"400465";1041769146;"15-191-20040";37,1648468;-97,2726633;"swd"
"400475";1041769157;"15-095-21619";37,4701898;-98,2074388;"swd"
"400490";1041769307;"15-065-03065";39,2038982;-99,8295056;"swd"
"400492";1041769310;"15-065-01734";39,1990442;-99,636214;"swd"
"400509";1041770754;"15-145-20620";38,0976935;-99,3763641;"swd"
"400511";1041770757;"15-135-22544";38,4858524;-100,0907688;"swd"
"400549";1041771189;"15-065-01874";39,1874448;-99,9016859;"swd"
"400558";1041869742;"15-207-02187";37,9825434;-95,7649396;"swd"
"400570";1041869755;"15-051-25782";39,0903588;-99,1562344;"swd"
"400677";1041870854;"15-065-20283";39,2053603;-99,9552986;"swd"
"400699";1041870879;"15-095-22169";37,6525469;-98,0830736;"swd"
"400701";1041871266;"15-083-20272";38,176799;-99,94258;"swd"
"400702";1041871352;"15-009-03100";38,6243756;-98,5383426;"swd"
"400707";1041871357;"15-065-03207";39,1475283;-99,8864988;"swd"
"400711";1041871361;"15-009-19177";38,6288944;-98,5407058;"swd"
"400719";1041871369;"15-065-20829";39,2142393;-100,0159259;"swd"
"400722";1041871372;"15-065-03202";39,1529663;-99,8876626;"swd"
"400741";1041871392;"15-009-19178";38,6266995;-98,5402497;"swd"
"400752";1041872466;"15-159-19210";38,4936347;-98,3852478;"swd"
"400755";1041872469;"15-163-00912";39,1661079;-99,3176289;"swd"
"400761";1041873961;"15-083-20325";38,1731247;-99,9610586;"inj"
"400762";1041873962;"15-083-20327";38,1694272;-99,9564514;"inj"
"400777";1041874038;"15-207-23648";37,9724052;-95,6727004;"swd"
"400784";1041874360;"15-065-01022";39,2017456;-99,9925653;"swd"
"400815";1042095939;"15-065-01897";39,2171495;-100,0864821;"swd"
"400841";1042095966;"15-207-25932";37,775646;-95,844092;"swd"
"400861";1042096591;"15-207-21734";37,8600081;-95,9217417;"swd"
"400883";1042096614;"15-207-20513";37,863758;-95,8651896;"swd"
"400906";1042134889;"15-115-20002";38,5622839;-96,9493965;"swd"
"400908";1042134891;"15-163-30210";39,2841682;-99,1793417;"swd"
"400934";1042134919;"15-115-20134";38,5734111;-96,9969613;"swd"
"400941";1042135308;"15-125-31941";37,2920925;-95,5376502;"swd"
"400947";1042135314;"15-163-20606";39,3221377;-99,2122357;"swd"
"400950";1042135317;"15-057-20669";37,5473882;-99,7684228;"swd"
"400957";1042193253;"15-051-73986";38,7946679;-99,4155063;"swd"
"400959";1042193348;"15-035-19409";37,2279957;-96,810071;"swd"
"400966";1042193355;"15-097-30094";37,6361201;-99,3470036;"swd"
"400977";1042193366;"15-065-23628";39,442473;-99,9337869;"swd"
"400982";1042193371;"15-053-20999";38,5415588;-98,1670646;"swd"
"400984";1042193373;"15-083-21515";38,1926309;-99,8508926;"swd"
"400986";1042193375;"15-191-01384";37,1915697;-97,4863475;"swd"
"401041";1042194687;"15-081-00174";37,5688844;-100,9891702;"swd"
"401048";1042194694;"15-051-02993";38,845938;-99,2030707;"swd"
"401070";1042194716;"15-189-20148";37,2606735;-101,4067434;"swd"
"401072";1042194718;"15-191-10459";37,1434209;-97,2270665;"swd"
"401113";1042195814;"15-099-21333";37,2400073;-95,3197989;"swd"
"401115";1042195816;"15-019-21387";37,1651549;-96,1259142;"swd"
"401116";1042195817;"15-115-19203";38,52864;-96,97701;"swd"
"401119";1042195821;"15-073-01061";38,0713126;-96,2116563;"swd"
"401124";1042195827;"15-115-19204";38,54927;-96,97028;"swd"
"401126";1042195829;"15-051-21878";39,0918464;-99,1864416;"swd"
"401131";1042195834;"15-115-19202";38,49105;-96,97776;"swd"
"401133";1042195836;"15-015-20007";37,6128065;-97,0173044;"swd"
"401147";1042196131;"15-053-01873";38,53728;-98,47905;"swd"
"401154";1042196139;"15-125-20250";37,3305166;-95,780929;"swd"
"401158";1042196144;"15-135-22859";38,6587158;-100,1580625;"swd"
"401171";1042196444;"15-019-26276";37,2692978;-96,1209948;"swd"
"401176";1042196449;"15-159-19218";38,44451;-98,40782;"swd"
"401178";1042196451;"15-207-23433";37,8352827;-95,7700016;"swd"
"401185";1042196460;"15-159-19217";38,5162583;-98,4493713;"swd"
"401194";1042196729;"15-071-20287";38,5074621;-101,7311355;"swd"
"401214";1042196749;"15-145-00360";38,08473;-98,97326;"swd"
"401222";1042196759;"15-007-23524";37,0895931;-98,5114905;"swd"
"401225";1042196762;"15-155-03043";37,9403124;-97,8093835;"swd"
"401227";1042196765;"15-065-19224";39,195993;-100,0967702;"swd"
"401238";1042197159;"15-207-01691";37,784875;-95,8299679;"swd"
"401239";1042197160;"15-207-24197";37,8024799;-95,8316027;"swd"
"401252";1042197174;"15-065-30121";39,188064;-100,0761835;"swd"
"401253";1042197175;"15-155-00226";37,8549879;-97,7941413;"swd"
"401259";1042197181;"15-155-20716";37,89668;-97,88158;"swd"
"401275";1042199163;"15-095-01180";37,4353763;-98,0090047;"swd"
"401278";1042199166;"15-077-21673";37,0587623;-98,2677432;"swd"
"401281";1042199169;"15-077-10064";37,361616;-98,236252;"swd"
"401283";1042199171;"15-015-40096";37,688581;-96,9965728;"swd"
"401291";1042199180;"15-097-21080";37,5224004;-99,2633251;"swd"
"401299";1042199453;"15-033-20253";37,2542743;-99,1713521;"swd"
"401302";1042199456;"15-007-21577";37,2512746;-98,8201344;"swd"
"401316";1042199470;"15-207-24948";37,7383223;-95,6078602;"swd"
"401322";1042199476;"15-019-19712";37,062604;-96,1795434;"swd"
"401363";1042199783;"15-065-02073";39,1980638;-100,0843074;"swd"
"401434";1042200139;"15-159-02364";38,4030514;-98,4165001;"swd"
"401441";1042200146;"15-207-21719";37,7881058;-95,5880293;"swd"
"401472";1042200479;"15-093-20972";37,8716169;-101,1200294;"swd"
"401479";1042200487;"15-101-30060";38,4686601;-100,6481457;"swd"
"401486";1042200494;"15-035-19413";37,3424939;-96,9470351;"swd"
"401529";1042201009;"15-057-20263";37,7327104;-99,6403056;"swd"
"401530";1042201010;"15-185-01308";37,8455816;-98,7503003;"swd"
"401536";1042201016;"15-171-19002";38,311436;-100,9396253;"swd"
"401537";1042201018;"15-057-20420";37,8883662;-99,6113921;"swd"
"401541";1042201022;"15-135-19058";38,6011454;-99,8841681;"swd"
"401549";1042201310;"15-035-19414";37,3415717;-96,945895;"swd"
"401555";1042201316;"15-111-19022";38,205872;-96,256054;"swd"
"401560";1042201480;"15-065-20845";39,1672976;-100,0854795;"swd"
"401575";1042201498;"15-009-25408";38,5418665;-98,9071603;"swd"
"401584";1042203028;"15-081-20792";37,6420939;-100,8437684;"swd"
"401597";1042203234;"15-207-27585";38,0152466;-95,5563101;"swd"
"401651";1042320579;"15-009-25162";38,5600673;-98,8039139;"swd"
"401665";1042321095;"15-065-19153";39,3919585;-100,0127982;"swd"
"401672";1042321102;"15-049-19251";37,3588926;-96,3619533;"swd"
"401694";1042321386;"15-185-30089";38,141834;-98,6216205;"swd"
"401698";1042321391;"15-135-24323";38,5847345;-99,6263159;"swd"
"401705";1042321398;"15-145-20388";38,2569838;-99,4404934;"swd"
"401714";1042322158;"15-007-23532";37,0587426;-98,5245304;"swd"
"401716";1042322160;"15-031-20474";38,0421303;-95,8359332;"swd"
"401734";1042322180;"15-041-20017";38,6119872;-96,9703712;"swd"
"401800";1042323073;"15-115-19208";38,21457;-96,89359;"swd"
"401804";1042323077;"15-111-19025";38,1789984;-96,1197827;"swd"
"401807";1042323080;"15-185-20702";38,1879135;-98,8449005;"swd"
"401808";1042323081;"15-101-21167";38,3990418;-100,4506;"swd"
"401815";1042323088;"15-115-19207";38,21541;-96,89969;"swd"
"401829";1042323104;"15-053-01659";38,55935;-98,207;"swd"
"401860";1042323554;"15-115-19209";38,15993;-97,00173;"swd"
"401880";1042323956;"15-065-23639";39,1520296;-99,6832052;"swd"
"401904";1042323980;"15-135-22184";38,4480822;-99,9966115;"swd"
"401960";1042324815;"15-001-02732";37,968625;-95,430842;"swd"
"401979";1042324835;"15-073-01063";37,8074341;-96,0714318;"swd"
"401982";1042324838;"15-001-30002";37,9649149;-95,4273769;"swd"
"401997";1042325184;"15-101-21990";38,5757426;-100,5871982;"swd"
"402060";1042326491;"15-051-04433";38,9158561;-99,1846723;"swd"
"402066";1042326498;"15-009-15248";38,6079432;-98,5521791;"swd"
"402069";1042326501;"15-009-03766";38,6043315;-98,5487179;"swd"
"402078";1042326510;"15-179-05589";39,194565;-100,178688;"swd"
"402080";1042326512;"15-031-21590";38,0426152;-95,6799173;"swd"
"402096";1042326850;"15-103-20672";39,3389179;-95,0002538;"swd"
"402099";1042326853;"15-159-21501";38,2789879;-98,1042734;"swd"
"402100";1042326855;"15-015-40107";37,71658;-96,79164;"swd"
"402123";1042326878;"15-137-20036";39,7247729;-99,890349;"swd"
"402124";1042326879;"15-115-19055";38,5662935;-96,9793518;"swd"
"402126";1042326881;"15-185-11387";38,2215164;-98,668818;"swd"
"402138";1042326894;"15-133-23653";37,7025485;-95,3209518;"swd"
"402143";1042326899;"15-015-40109";37,6802304;-96,7749416;"swd"
"402148";1042326904;"15-103-20044";39,2941751;-95,1619968;"swd"
"402162";1042327181;"15-119-20503";37,1340644;-100,4287507;"swd"
"402169";1042327188;"15-151-10896";37,8144932;-98,8158272;"swd"
"402170";1042327189;"15-019-20119";37,0750883;-96,0871986;"swd"
"402173";1042327192;"15-049-19252";37,3660898;-96,5165517;"swd"
"402187";1042327207;"15-185-19129";38,2454471;-98,7372436;"swd"
"402196";1042327217;"15-129-10355";37,0431965;-101,9035338;"swd"
"402199";1042327220;"15-191-20495";37,3247363;-97,1621503;"swd"
"402212";1042327234;"15-191-19050";37,32616;-97,15731;"swd"
"402214";1042327236;"15-191-20532";37,268009;-97,17468;"swd"
"402216";1042327238;"15-035-19417";37,36831;-96,85115;"swd"
"402219";1042327610;"15-035-19418";37,1567307;-96,979303;"swd"
"402224";1042327615;"15-135-19054";38,5560422;-100,059613;"swd"
"402229";1042327623;"15-019-19719";37,1729215;-96,3332952;"swd"
"402244";1042327871;"15-191-21686";37,0795;-97,16944;"swd"
"402269";1042327896;"15-031-22585";38,1702148;-95,9530205;"swd"
"402277";1042327904;"15-035-23269";37,11685;-96,98575;"swd"
"402295";1042328794;"15-025-20482";37,0731093;-99,6080564;"swd"
"402300";1042328799;"15-113-05230";38,6064699;-97,440082;"swd"
"402302";1042328801;"15-031-20755";38,0797595;-95,648705;"swd"
"402304";1042328803;"15-031-19160";38,0654292;-95,8170213;"swd"
"402311";1042328810;"15-031-19158";38,0503648;-95,8290092;"swd"
"402332";1042329625;"15-051-20207";38,8626579;-99,4253721;"swd"
"402335";1042329628;"15-073-01073";37,8230889;-96,5177945;"swd"
"402337";1042329630;"15-009-25415";38,6516864;-98,7513869;"swd"
"402338";1042329631;"15-051-15828";38,8689584;-99,4739793;"swd"
"402347";1042330005;"15-083-10135";38,1356472;-100,0535265;"swd"
"402358";1042330149;"15-073-19463";37,9936314;-96,3628817;"swd"
"402398";1042330602;"15-065-00502";39,3848541;-100,0161837;"swd"
"402411";1042330751;"15-135-90434";38,6192226;-100,1188725;"swd"
"402430";1042330869;"15-191-19052";37,2669835;-97,176279;"swd"
"402601";1042374875;"15-165-02204";38,4973966;-99,2970647;"swd"
"402651";1042374927;"15-011-23453";38,0101868;-94,9773075;"swd"
"402671";1042375493;"15-051-30658";38,80721;-99,54863;"swd"
"402682";1042375505;"15-191-10023";37,326012;-97,4290103;"swd"
"402723";1042434188;"15-125-27603";37,0032032;-95,7813553;"swd"
"402724";1042434189;"15-007-20640";37,026652;-98,5237725;"swd"
"402784";1042436155;"15-185-19130";38,2247673;-98,5387722;"swd"
"402791";1042436162;"15-093-21147";37,9321295;-101,2702215;"swd"
"402795";1042436166;"15-207-02210";37,7770759;-95,5861559;"swd"
"402799";1042436170;"15-167-23634";39,1078077;-98,9714934;"swd"
"402818";1042437203;"15-019-26995";37,2417657;-96,2683363;"swd"
"402920";1042439323;"15-051-03475";39,0864549;-99,1563114;"swd"
"402935";1042439597;"15-155-19067";37,7861921;-98,2970021;"swd"
"402979";1042477323;"15-073-20035";38,1066541;-95,9635832;"swd"
"403014";1042535591;"15-031-20262";38,2434494;-95,8405916;"swd"
"403032";1042536279;"15-051-06384";38,9951337;-99,2915283;"swd"
"403038";1042536285;"15-051-06387";38,9933142;-99,2926443;"swd"
"403041";1042536289;"15-051-06386";38,9951416;-99,2938146;"swd"
"403047";1042536296;"15-131-20075";39,8838819;-95,8035463;"swd"
"403052";1042536301;"15-031-19164";38,062778;-95,9542305;"swd"
"403054";1042536303;"15-175-20136";37,1429633;-100,8344212;"swd"
"403095";1042537223;"15-031-19162";38,0825553;-95,6220355;"swd"
"403116";1042537244;"15-205-19764";37,7242467;-95,6398058;"swd"
"403165";1042538020;"15-115-21415";38,5352657;-97,0141025;"swd"
"403201";1042538687;"15-205-19767";37,7205712;-95,6419828;"swd"
"403209";1042538695;"15-205-19768";37,7204624;-95,639719;"swd"
"403231";1042538717;"15-205-19766";37,7223623;-95,6397209;"swd"
"403233";1042538719;"15-009-25437";38,4627663;-98,5010767;"swd"
"403288";1042539959;"15-051-17214";38,9320109;-99,1928933;"swd"
"403294";1042539966;"15-051-19299";38,9423548;-99,1988789;"swd"
"403296";1042539968;"15-051-02700";38,9320225;-99,1882515;"swd"
"403321";1042540478;"15-205-19782";37,7223899;-95,6442069;"swd"
