"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"5664";1006756546;"15-073-75332";37,8260608;-96,3043712;"swd"
"6430";1006822579;"15-073-75338";37,8254409;-96,285343;"swd"
"5665";1006756554;"15-073-75344";37,8322579;-96,2802877;"swd"
"5666";1006756644;"15-073-75462";37,8305549;-96,1695136;"swd"
"5723";1006760044;"15-073-75696";37,8112064;-96,4969406;"swd"
"5727";1006760286;"15-073-75767";37,7753956;-96,5187624;"swd"
"5729";1006760296;"15-073-75777";37,7744819;-96,5175919;"swd"
"5731";1006760362;"15-073-75818";37,7901243;-96,368208;"swd"
"5732";1006760374;"15-073-75832";37,7780545;-96,378524;"swd"
"5733";1006760404;"15-073-75872";37,8222395;-96,3310917;"swd"
"5734";1006760410;"15-073-75879";37,8091508;-96,3535414;"swd"
"5735";1006760413;"15-073-75881";37,8047073;-96,336662;"swd"
"5736";1006760423;"15-073-75896";37,804723;-96,2229154;"swd"
"5737";1006760468;"15-073-75956";37,8135718;-96,1240372;"swd"
"5738";1006760488;"15-073-75984";37,7654418;-96,0620098;"swd"
"5739";1006760494;"15-073-75999";37,7636368;-96,0626192;"swd"
"5771";1006764446;"15-073-76101";37,6984282;-96,4715369;"swd"
"5772";1006764470;"15-073-76124";37,6748774;-96,4786054;"swd"
"5773";1006764506;"15-073-76155";37,6558523;-96,4867625;"swd"
"5799";1006769272;"15-073-76298";37,6367456;-96,4990106;"swd"
"5808";1006769396;"15-073-76352";37,6476757;-96,2182182;"swd"
"5809";1006769404;"15-073-76360";37,6316234;-96,218075;"swd"
"6432";1006822834;"15-073-76377";37,6061346;-96,2126129;"swd"
"5810";1006769439;"15-073-76399";37,6092649;-96,2161241;"swd"
"5522";1006745225;"15-073-76439";38,156087;-96,0952436;"swd"
"11216";1036123326;"15-073-90318";37,8250576;-96,2608107;"swd"
"9653";1033762678;"15-073-90365";37,9613967;-95,9824799;"swd"
"9651";1033762675;"15-073-90371";37,9686218;-95,9744013;"swd"
"10638";1036117184;"15-073-90377";38,0892277;-96,2129793;"swd"
"10296";1034967457;"15-073-90556";37,8324203;-96,278244;"swd"
"10476";1035851792;"15-073-90557";38,1669413;-96,3489585;"swd"
"11223";1036123606;"15-073-90575";37,9544512;-96,1130581;"swd"
"11225";1036123663;"15-073-90652";38,1003428;-96,352532;"swd"
"11227";1036123669;"15-073-90667";38,0570693;-96,2339169;"swd"
"11228";1036123670;"15-073-90672";38,1149015;-96,3281829;"swd"
"11235";1036123744;"15-073-90739";37,9641601;-96,0471039;"swd"
"11172";1036122839;"15-073-90822";37,9898713;-96,1307261;"swd"
"9089";1031897450;"15-073-90842";37,7663578;-96,5219335;"swd"
"11174";1036122850;"15-073-90886";38,0133603;-96,1929743;"swd"
"10637";1036117182;"15-073-90887";38,0920065;-96,2217314;"swd"
"11175";1036122874;"15-073-90920";38,1360398;-96,1660653;"swd"
"5657";1006756174;"15-073-91016";37,8750115;-96,4754298;"swd"
"2263";1002918726;"15-073-91113";38,0223124;-96,0914443;"swd"
"10298";1034967503;"15-073-91173";37,8105304;-96,3042004;"swd"
"10300";1034967529;"15-073-91174";38,1383486;-96,1689064;"swd"
"11177";1036122954;"15-073-91180";37,9535361;-96,0862224;"swd"
"11178";1036122956;"15-073-91182";37,9015671;-96,4623275;"swd"
"11179";1036122959;"15-073-91190";37,8253698;-96,2886317;"swd"
"11180";1036122960;"15-073-91193";37,8258769;-96,4876895;"swd"
"11181";1036122961;"15-073-91194";37,8359309;-96,2553397;"swd"
"11182";1036122963;"15-073-91197";37,7956552;-96,3682126;"swd"
"11651";1036379885;"15-073-91199";38,0216297;-95,9717776;"swd"
"11183";1036122971;"15-073-91227";37,926665;-96,2413412;"swd"
"11184";1036122972;"15-073-91228";38,1275165;-95,9690419;"swd"
"11185";1036122973;"15-073-91230";37,7956858;-96,3774152;"swd"
"10281";1034966272;"15-073-91231";37,6421737;-96,4992552;"swd"
"10293";1034967449;"15-073-91239";38,0138785;-96,3040413;"swd"
"11186";1036122974;"15-073-91240";37,8807696;-95,9667032;"swd"
"10292";1034967442;"15-073-91261";37,6353914;-96,2182373;"swd"
"11650";1036379884;"15-073-91263";38,0216682;-95,9698004;"swd"
"11187";1036122980;"15-073-91265";38,0424642;-96,2023374;"swd"
"11188";1036122983;"15-073-91275";37,9172574;-96,0323307;"swd"
"10294";1034967455;"15-073-91282";37,7809694;-96,3693333;"swd"
"11189";1036122987;"15-073-91286";37,9835047;-96,0767285;"swd"
"11190";1036122988;"15-073-91289";37,9902974;-96,1122678;"swd"
"11191";1036122989;"15-073-91296";38,042496;-96,277618;"swd"
"10270";1034874147;"15-073-91331";37,6504708;-96,4856236;"swd"
"11192";1036122996;"15-073-91332";38,127407;-96,0645953;"swd"
"11193";1036122997;"15-073-91334";37,9700223;-96,3851616;"swd"
"11194";1036123000;"15-073-91340";37,963109;-96,0698372;"swd"
"10295";1034967456;"15-073-91345";38,0138408;-96,4037294;"swd"
"16900";1045107620;"15-075-00026";38,0083008;-101,8254508;"swd"
"2285";1002919848;"15-075-00027";38,0190525;-101,7569998;"swd"
"11822";1036591837;"15-075-00028";37,9955493;-101,8415381;"swd"
"12283";1037237928;"15-075-00044";38,1843264;-101,7915596;"swd"
"2286";1002919870;"15-075-00066";38,1333409;-101,7822983;"swd"
"13689";1041105137;"15-075-00113";37,7696741;-101,6395883;"swd"
"2287";1002919872;"15-075-00134";38,1683684;-101,7550458;"swd"
"10511";1035941039;"15-075-01002";38,1334452;-101,7822569;"swd"
"2288";1002919877;"15-075-10000";37,9992649;-101,8002752;"swd"
"17602";1046096936;"15-075-10001";37,9991995;-101,8220341;"swd"
"16903";1045107976;"15-075-10002";38,0518265;-101,8073348;"swd"
"12833";1038217217;"15-075-10017";38,039113;-101,8096148;"swd"
"16897";1045106235;"15-075-10043";38,2279467;-101,7556449;"swd"
"2290";1002919910;"15-075-10049";38,0791254;-101,770998;"swd"
"2291";1002919922;"15-075-10064";38,1369236;-101,8605875;"swd"
"2292";1002919925;"15-075-10067";38,1261196;-101,8467221;"swd"
"17682";1046109337;"15-075-10084";38,1262297;-101,7684382;"swd"
"16898";1045106236;"15-075-10086";38,2278305;-101,8055548;"swd"
"3898";1006067559;"15-075-10107";38,1696878;-101,8101616;"swd"
"16901";1045107622;"15-075-10114";38,01918;-101,8438296;"swd"
"17984";1046292671;"15-075-10116";38,0516577;-101,6963733;"swd"
"16902";1045107623;"15-075-10119";38,0663413;-101,8073423;"swd"
"16925";1045116276;"15-075-10121";37,9449324;-101,8231972;"swd"
"13281";1039400493;"15-075-19001";38,0202421;-101,5431689;"swd"
"17735";1046118507;"15-075-19007";38,097144;-101,8096426;"swd"
"6449";1006828640;"15-075-20004";37,966222;-101,8049925;"swd"
"9647";1033758764;"15-075-20019";37,7405208;-101,6944545;"swd"
"3899";1006067606;"15-075-20022";38,1077892;-101,8605498;"swd"
"3900";1006067610;"15-075-20024";38,0825315;-101,8418853;"swd"
"3901";1006067614;"15-075-20026";38,2116292;-101,7916123;"swd"
"3902";1006067618;"15-075-20028";38,1805943;-101,7915274;"swd"
"3903";1006067622;"15-075-20030";38,2132557;-101,7731468;"swd"
"5364";1006173179;"15-075-20032";37,9958058;-101,773018;"swd"
"3904";1006067629;"15-075-20034";38,0648136;-101,736097;"swd"
"3018";1004748666;"15-075-20043";37,9738234;-101,8279582;"swd"
"7045";1026597485;"15-075-20048";37,9702464;-101,8554188;"swd"
"3905";1006067692;"15-075-20071";38,0287102;-101,7500972;"swd"
"3906";1006067747;"15-075-20103";38,2570761;-101,7510954;"swd"
"13263";1039260287;"15-075-20135";38,0874735;-101,5915094;"swd"
"3908";1006067801;"15-075-20138";37,9812712;-101,6806603;"swd"
"6950";1025831706;"15-075-20171";37,769615;-101,6943682;"swd"
"12379";1037336245;"15-075-20215";38,0318947;-101,8552356;"swd"
"3911";1006067958;"15-075-20224";38,1842145;-101,8421751;"swd"
"7022";1026529711;"15-075-20235";37,9665661;-101,7858757;"swd"
"5365";1006173225;"15-075-20270";38,11517;-101,91087;"swd"
"13638";1040927375;"15-075-20275";37,9263059;-101,7950549;"swd"
"16910";1045109204;"15-075-20280";37,7735887;-101,6578556;"swd"
"3913";1006068125;"15-075-20318";38,048486;-101,723977;"swd"
"3914";1006068131;"15-075-20321";37,9549562;-101,7170255;"swd"
"8035";1029100808;"15-075-20323";37,9181409;-101,5457005;"swd"
"7824";1028642602;"15-075-20351";38,23274;-101,72495;"swd"
"16904";1045107977;"15-075-20373";38,0631323;-101,683024;"swd"
"6644";1024491847;"15-075-20391";37,9964222;-101,8770321;"swd"
"3916";1006068353;"15-075-20460";37,8628249;-101,5862373;"swd"
"12881";1038328743;"15-075-20487";38,1646692;-101,7021609;"swd"
"3917";1006068447;"15-075-20513";38,1641887;-101,765993;"swd"
"7335";1027708910;"15-075-20562";38,18632;-101,73001;"swd"
"3918";1006068653;"15-075-20635";37,9674661;-101,6763494;"swd"
"3919";1006068697;"15-075-20662";38,2152746;-101,7850481;"swd"
"2294";1002919989;"15-075-20692";38,0309547;-101,7992574;"swd"
"5375";1006343976;"15-075-20703";38,0958961;-101,760808;"swd"
"6570";1021121940;"15-075-20742";38,1321844;-101,7437902;"swd"
"6956";1026049038;"15-075-20784";38,0773212;-101,753812;"swd"
"6892";1025813792;"15-075-20791";38,2328541;-101,7932439;"swd"
"8730";1031431289;"15-075-20811";38,1772636;-101,7229153;"swd"
"12948";1038394402;"15-075-20841";38,1645824;-101,7090387;"swd"
"17749";1046125313;"15-075-20896";38,1676618;-101,5733821;"swd"
"2295";1002919992;"15-075-30000";38,0450004;-101,760585;"swd"
"2296";1002919993;"15-075-30002";38,0935415;-101,7683091;"swd"
"3920";1006068705;"15-075-30003";38,1382076;-101,7713848;"swd"
"3921";1006068707;"15-075-30004";38,1529981;-101,7716;"swd"
"3922";1006068713;"15-075-30007";38,1733749;-101,7730909;"swd"
"3923";1006068715;"15-075-30009";38,0813142;-101,7897185;"swd"
"2297";1002919995;"15-075-30011";38,0657644;-101,7711411;"swd"
"17745";1046124665;"15-075-30014";38,1517864;-101,7366675;"swd"
"2299";1002920006;"15-075-30030";37,9847443;-101,8072637;"swd"
"2300";1002920007;"15-075-30031";37,9811567;-101,7913586;"swd"
"2301";1002920014;"15-075-30090";38,0681027;-101,7893057;"swd"
"2302";1002920016;"15-075-30094";38,2242473;-101,7917932;"swd"
"3924";1006068724;"15-075-30095";38,2279024;-101,7686095;"swd"
"2303";1002920017;"15-075-30096";38,253486;-101,7732475;"swd"
"2304";1002920019;"15-075-30098";38,168782;-101,7869317;"swd"
"2305";1002920020;"15-075-30099";38,1246347;-101,8098718;"swd"
"3925";1006068730;"15-075-30104";38,1532839;-101,7903531;"swd"
"3926";1006068734;"15-075-30106";38,1395936;-101,7897201;"swd"
"3927";1006068738;"15-075-30108";38,0971001;-101,7901231;"swd"
"3928";1006068740;"15-075-30110";38,1080791;-101,7711932;"swd"
"2306";1002920023;"15-075-30112";38,1246636;-101,7870012;"swd"
"2307";1002920024;"15-075-30114";38,1102693;-101,8104366;"swd"
"3929";1006068748;"15-075-30116";38,1079858;-101,7895455;"swd"
"2308";1002920026;"15-075-30134";38,0246646;-101,7589597;"swd"
"6306";1006812097;"15-075-70081";38,1369793;-101,8097682;"swd"
"10986";1036121737;"15-075-90098";38,022808;-101,807251;"swd"
"10977";1036121547;"15-075-90102";38,0917133;-101,8212909;"swd"
"11199";1036123177;"15-075-90114";38,153305;-101,8625643;"swd"
"11200";1036123180;"15-075-90169";38,1244393;-101,7523688;"swd"
"2309";1002920057;"15-077-00029";37,3324998;-98,1744821;"swd"
"16937";1045118990;"15-077-00062";37,2379723;-98,3381097;"swd"
"2310";1002920104;"15-077-00076";37,2960678;-98,0858352;"swd"
"2311";1002920124;"15-077-00091";37,2860758;-97,8141827;"swd"
"16500";1044942373;"15-077-00100";37,2711218;-98,0379603;"swd"
"16096";1044662292;"15-077-00119";37,3571042;-98,2375095;"swd"
"10462";1035181193;"15-077-00120";37,014859;-97,863398;"swd"
"8094";1029277794;"15-077-00123";37,32533;-98,2476;"swd"
"16585";1044982526;"15-077-00132";37,3080434;-98,2439219;"swd"
"7501";1028007284;"15-077-00144";37,347216;-98,227119;"swd"
"6580";1022044021;"15-077-00146";37,180595;-97,982793;"swd"
"11371";1036126251;"15-077-00164";37,328948;-98,099573;"swd"
"7190";1027563093;"15-077-00166";37,3421386;-97,998338;"swd"
"9310";1032644444;"15-077-00202";37,270597;-98,08104;"swd"
"15808";1044241607;"15-077-00261";37,306587;-98,0280935;"swd"
"8412";1030624565;"15-077-00299";37,3271919;-98,2269402;"swd"
"7336";1027708928;"15-077-00846";37,3527599;-98,2202264;"swd"
"8301";1030469839;"15-077-01000";37,2630607;-97,9041702;"swd"
"2317";1002920359;"15-077-01005";37,3139344;-97,8659417;"swd"
"15801";1044239084;"15-077-01008";37,3102397;-98,0236159;"swd"
"7511";1028008180;"15-077-01043";37,1914266;-97,9039932;"swd"
"16141";1044760462;"15-077-01045";37,1241514;-98,0144733;"swd"
"576";1001237615;"15-077-01057";37,070553;-98,2763634;"swd"
"575";1001237538;"15-077-01065";37,1368055;-97,9227202;"swd"
"16586";1044982527;"15-077-01073";37,3008318;-98,2438973;"swd"
"2315";1002920343;"15-077-01074";37,3409283;-98,2471645;"swd"
"570";1001237170;"15-077-01080";37,3731343;-98,2498338;"swd"
"572";1001237298;"15-077-01082";37,321482;-98,256468;"swd"
"13064";1038699993;"15-077-10004";37,34153;-98,24754;"swd"
"16538";1044955326;"15-077-10012";37,3251207;-98,1041394;"swd"
"563";1001236889;"15-077-10014";37,3175836;-97,8705238;"swd"
"15628";1044181192;"15-077-10015";37,3139344;-97,8659417;"swd"
"564";1001236921;"15-077-10026";37,3457649;-97,9937699;"swd"
"565";1001236937;"15-077-10037";37,3403388;-98,0091714;"swd"
"9514";1033441743;"15-077-10051";37,3725127;-98,2182136;"swd"
"567";1001237060;"15-077-10058";37,3742855;-98,2274141;"swd"
"14008";1042199169;"15-077-10064";37,361616;-98,236252;"swd"
"7825";1028642604;"15-077-10076";37,343632;-98,215536;"swd"
"15126";1044063831;"15-077-10078";37,3271445;-98,2382919;"swd"
"16594";1044984512;"15-077-10097";37,3314754;-98,264604;"swd"
"16935";1045118987;"15-077-10127";37,2270931;-98,0718435;"swd"
"566";1001237049;"15-077-15532";37,3725127;-98,2182136;"swd"
"8279";1030455823;"15-077-19008";37,34312;-98,02402;"swd"
"14479";1043338835;"15-077-19016";37,283213;-97,818981;"swd"
"14593";1043564360;"15-077-19017";37,342566;-98,191537;"swd"
"14594";1043564361;"15-077-19018";37,333599;-98,19387;"swd"
"16577";1044978577;"15-077-19019";37,314132;-98,283867;"swd"
"15826";1044246693;"15-077-19024";37,3317544;-97,9252178;"swd"
"15839";1044248725;"15-077-19034";37,3381336;-98,2098058;"swd"
"16048";1044635437;"15-077-19038";37,2670191;-98,3384856;"swd"
"16569";1044972931;"15-077-19047";37,3369066;-98,2623884;"swd"
"16576";1044978006;"15-077-19052";37,313401;-98,2473624;"swd"
"16583";1044980346;"15-077-19053";37,0669262;-98,2762876;"swd"
"11907";1036878252;"15-077-20005";37,2977557;-98,1266797;"swd"
"15944";1044584679;"15-077-20012";37,306115;-98,214253;"swd"
"16296";1044858111;"15-077-20026";37,007503;-97,9672923;"swd"
"15835";1044248394;"15-077-20035";37,3596449;-97,962987;"swd"
"3931";1006068797;"15-077-20061";37,35669;-98,23654;"swd"
"16668";1045015019;"15-077-20131";37,3037889;-97,851009;"swd"
"14595";1043564363;"15-077-20186";37,210562;-97,895313;"swd"
"8501";1031002694;"15-077-20206";37,310699;-98,258718;"swd"
"16584";1044980347;"15-077-20212";37,1178866;-98,258854;"swd"
"3933";1006069131;"15-077-20229";37,3353644;-98,2327574;"swd"
"3934";1006069183;"15-077-20259";37,140061;-97,945361;"swd"
"7902";1028709437;"15-077-20308";37,378727;-98,1509123;"swd"
"3935";1006069313;"15-077-20327";37,3317295;-98,2258664;"swd"
"3936";1006069333;"15-077-20337";37,2720284;-98,0368345;"swd"
"14596";1043564364;"15-077-20339";37,330366;-98,249335;"swd"
"3938";1006069473;"15-077-20408";37,280497;-97,96906;"swd"
"3939";1006069535;"15-077-20444";37,123211;-97,921412;"swd"
"3940";1006069549;"15-077-20451";37,28519;-98,30938;"swd"
"8731";1031431297;"15-077-20461";37,148028;-97,926179;"swd"
"10407";1035118827;"15-077-20494";37,3124521;-98,2631933;"swd"
"9233";1032491428;"15-077-20504";37,093944;-97,963244;"swd"
"6488";1008379128;"15-077-20514";37,3775765;-97,8201451;"swd"
"3942";1006069713;"15-077-20536";37,338049;-98,173804;"swd"
"15827";1044247120;"15-077-20608";37,3422387;-98,0082726;"swd"
"12315";1037335193;"15-077-20620";37,372066;-98,051091;"swd"
"9159";1031994692;"15-077-20652";37,1556291;-97,9182623;"swd"
"11625";1036284351;"15-077-20701";37,367149;-97,972393;"swd"
"11423";1036145318;"15-077-20742";37,381656;-98,14283;"swd"
"3945";1006070127;"15-077-20752";37,0397275;-97,8495089;"swd"
"12176";1037041492;"15-077-20777";37,2755483;-98,3259307;"swd"
"3946";1006070215;"15-077-20803";37,2447;-98,24594;"swd"
"16282";1044851709;"15-077-20827";37,110461;-98,155572;"swd"
"7003";1026524861;"15-077-20852";37,2815248;-98,2974171;"swd"
"3947";1006070335;"15-077-20864";37,2333542;-98,3313267;"swd"
"3948";1006070349;"15-077-20872";37,368648;-97,875813;"swd"
"3949";1006070391;"15-077-20894";37,154378;-97,98276;"swd"
"562";1001236534;"15-077-21007";37,328265;-98,219353;"swd"
"3950";1006070651;"15-077-21032";37,379705;-97,9647751;"swd"
"8115";1030215066;"15-077-21033";37,3724505;-97,9650583;"swd"
"3952";1006070675;"15-077-21045";37,2592663;-97,9360131;"swd"
"16190";1044775422;"15-077-21087";37,275264;-98,269951;"swd"
"10117";1034471139;"15-077-21090";37,24438;-98,246252;"swd"
"3954";1006070863;"15-077-21148";37,2766034;-98,2227248;"swd"
"14597";1043564366;"15-077-21176";37,193362;-97,888463;"swd"
"13792";1041399629;"15-077-21183";37,2092536;-98,2240122;"swd"
"16566";1044972499;"15-077-21195";37,1988148;-97,8859988;"swd"
"3957";1006070959;"15-077-21198";37,357049;-98,136822;"swd"
"3958";1006071117;"15-077-21277";37,380049;-98,090823;"swd"
"3959";1006071145;"15-077-21291";37,175445;-97,942045;"swd"
"11908";1036878254;"15-077-21295";37,380549;-98,037658;"swd"
"10579";1035948072;"15-077-21299";37,1277855;-97,9184969;"swd"
"8972";1031639440;"15-077-21353";37,1768633;-98,0032592;"swd"
"2319";1002920440;"15-077-21358";37,3561138;-98,140403;"swd"
"6940";1025829709;"15-077-21431";37,1248991;-98,2101096;"swd"
"7775";1028444451;"15-077-21457";37,2060653;-97,8861427;"swd"
"9068";1031893733;"15-077-21499";37,3523;-98,23226;"swd"
"9949";1033973088;"15-077-21549";37,21825;-98,1549;"swd"
"10512";1035941045;"15-077-21562";37,2121027;-98,2045399;"swd"
"11653";1036379990;"15-077-21573";37,37792;-98,13785;"swd"
"16039";1044633004;"15-077-21589";37,2376214;-98,0862681;"swd"
"12534";1037589066;"15-077-21606";37,1487616;-97,9096308;"swd"
"13779";1041344937;"15-077-21638";37,333031;-98,0162806;"swd"
"13647";1040987804;"15-077-21640";37,0969478;-98,0365185;"swd"
"13151";1039019832;"15-077-21648";37,1229805;-97,9464697;"swd"
"14007";1042199166;"15-077-21673";37,0587623;-98,2677432;"swd"
"14316";1042915477;"15-077-21706";37,1259535;-98,230684;"swd"
"14406";1043124639;"15-077-21719";37,0789953;-98,2565283;"swd"
"15303";1044106559;"15-077-21743";37,0249994;-97,8627828;"swd"
"14822";1043954673;"15-077-21748";37,153603;-98,2276311;"swd"
"15212";1044081135;"15-077-21755";37,1508262;-98,1192542;"swd"
"14886";1043992221;"15-077-21761";37,3123482;-98,1224642;"swd"
"14887";1043992222;"15-077-21762";37,1674059;-98,0559431;"swd"
"17051";1045369059;"15-077-21767";37,0774019;-97,9346247;"swd"
"14927";1044006808;"15-077-21768";37,0806704;-98,0729572;"swd"
"17044";1045368893;"15-077-21770";37,0367972;-98,1790445;"swd"
"17052";1045369060;"15-077-21777";37,0774051;-97,93437;"swd"
"17053";1045369061;"15-077-21779";37,0020463;-97,9657858;"swd"
"17045";1045368894;"15-077-21781";36,9988023;-98,0922007;"swd"
"17046";1045368895;"15-077-21782";36,9991457;-98,0922046;"swd"
"14975";1044031110;"15-077-21783";37,3134569;-97,9570015;"swd"
"14987";1044034726;"15-077-21784";37,3220214;-98,1771238;"swd"
"15024";1044046566;"15-077-21792";37,0508615;-98,0672066;"swd"
"17041";1045368890;"15-077-21798";37,2071624;-97,9851937;"swd"
"17047";1045368896;"15-077-21799";37,2071642;-97,9857089;"swd"
"15100";1044059011;"15-077-21806";37,2817649;-98,0540493;"swd"
"15101";1044059012;"15-077-21807";37,0516309;-98,1236552;"swd"
"15102";1044059013;"15-077-21808";37,0203034;-98,2714539;"swd"
"15166";1044068902;"15-077-21817";37,2818694;-98,2309697;"swd"
"16211";1044794014;"15-077-21827";37,065779;-98,2051629;"swd"
"15206";1044080822;"15-077-21833";37,1654901;-98,1569852;"swd"
"15207";1044080824;"15-077-21835";37,1654904;-98,1570212;"swd"
"15257";1044093127;"15-077-21839";37,022772;-98,0729161;"swd"
"15275";1044100794;"15-077-21842";37,0643741;-98,0592366;"swd"
"15286";1044102089;"15-077-21845";37,1077025;-98,1038236;"swd"
"15293";1044102801;"15-077-21848";37,0369399;-98,12882;"swd"
"16746";1045051023;"15-077-21849";37,0212961;-98,1471736;"swd"
"15329";1044121301;"15-077-21851";37,1818666;-98,0608234;"swd"
"15330";1044121304;"15-077-21854";37,0642869;-98,2975298;"swd"
"15394";1044138005;"15-077-21860";37,0369579;-98,3067575;"swd"
"15395";1044138010;"15-077-21865";37,0369023;-98,2872848;"swd"
"15465";1044142235;"15-077-21870";37,1529747;-97,8662666;"swd"
"15497";1044154185;"15-077-21871";37,0222509;-98,2517249;"swd"
"15635";1044182431;"15-077-21884";37,0806023;-98,0896729;"swd"
